"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Papua New Guinea","PNG","Urban population","SP.URB.TOTL","73269","80522","88556","97430","107302","118212","130341","151616","176367","205112","238509","277290","291099","305233","319975","335196","350867","366976","383714","401188","419524","437541","455988","475117","494767","514826","535302","556238","577770","600140","623436","631428","639154","647171","655447","664050","672950","682196","691611","700976","710273","727511","745118","762902","780854","799119","817637","836361","855217","874109","892966","911687","930421","950080","",
"Poland","POL","Urban population","SP.URB.TOTL","14193968","14540630","14828737","15149001","15484714","15762096","16007142","16289779","16575555","16835934","17026266","17266414","17626595","18005216","18398446","18803602","19215135","19625330","20007316","20341874","20663601","20985955","21314754","21651242","21984900","22299554","22589785","22855463","23089202","23241946","23350476","23450653","23539562","23616843","23684074","23733222","23768665","23801620","23827143","23842562","23611695","23622394","23621395","23563051","23506503","23453429","23396235","23340838","23300939","23274004","23250808","23421061","23386651","23356170","",
"Puerto Rico","PRI","Urban population","SP.URB.TOTL","1050418","1102264","1159664","1220307","1280251","1336533","1389174","1436971","1482823","1532032","1585355","1636045","1693932","1756462","1819309","1879334","1937017","1991958","2044764","2096577","2174790","2327244","2471396","2606230","2731668","2847385","2953935","3051544","3140855","3222218","3287359","3316538","3343786","3377742","3414883","3452136","3496557","3534616","3560323","3583400","3596716","3602364","3604909","3605100","3603694","3596360","3579032","3555977","3533033","3511647","3491423","3456943","3422301","3386468","",
"Korea, Dem. Rep.","PRK","Urban population","SP.URB.TOTL","4591949","4801791","5002268","5202148","5416794","5657805","5928561","6224969","6669854","7229993","7810438","8102660","8399078","8691342","8969913","9227780","9384247","9515664","9633051","9752244","9884766","10053939","10238008","10432319","10629677","10824451","11014574","11202442","11391358","11586283","11790276","12004834","12227583","12451251","12659244","12844487","13011102","13161235","13299781","13434258","13569834","13708778","13848869","13986967","14119047","14241564","14354145","14458031","14556034","14651878","14751763","14856609","14965880","15078943","",
"Portugal","PRT","Urban population","SP.URB.TOTL","3096215","3155977","3212831","3260048","3296372","3317422","3326794","3340014","3360136","3364185","3368354","3388093","3416874","3451945","3535188","3708226","3852629","3931481","4012458","4094541","4178517","4257857","4335210","4407052","4476013","4540496","4596999","4648117","4695891","4741470","4783459","4827626","4889660","4961312","5040624","5124278","5210104","5299934","5393642","5491367","5597602","5704057","5800192","5886957","5966051","6041725","6117343","6193886","6267228","6337144","6403809","6457743","6493757","6520434","",
"Paraguay","PRY","Urban population","SP.URB.TOTL","678315","698435","719221","741594","765092","789374","814494","840432","866986","893897","920967","948147","975619","1013114","1052353","1093507","1136677","1181873","1229527","1279954","1333536","1390357","1450455","1519567","1591624","1665951","1742485","1821214","1902066","1984746","2069372","2155717","2243783","2329362","2415660","2503244","2592101","2682062","2773361","2866089","2960348","3056091","3153396","3232859","3309266","3386041","3463191","3540782","3619003","3697985","3778097","3859328","3941531","4025190","",
"Pacific island small states","PSS","Urban population","SP.URB.TOTL","188534","198493","209143","220290","231706","243165","254625","265222","275736","286411","297097","307596","318044","328563","338389","348162","358277","367748","377358","387612","398725","411196","424661","438423","451610","463603","474125","486428","498524","510821","523955","538469","554190","570703","587365","603219","618955","632004","644205","655996","668031","679804","690336","700685","711637","723575","736726","751009","766149","781613","797097","812455","827763","843130","",
"French Polynesia","PYF","Urban population","SP.URB.TOTL","33014","34879","36942","39415","42166","45018","47957","50995","54153","57461","60952","64246","67085","70025","73034","76088","79175","82169","84554","86993","89509","92100","94747","97439","100100","102740","105398","108064","110658","112864","114777","116396","117767","119026","120355","121885","123660","125940","128388","130791","133038","135112","137037","139252","141588","143821","145940","147945","149151","150244","151400","152635","153933","155272","",
"Qatar","QAT","Urban population","SP.URB.TOTL","40349","44014","48385","53333","58574","64032","69637","75476","81748","88729","96608","105664","115627","126144","136455","146125","154643","162449","171192","183136","199951","222064","248586","277746","306974","334294","360049","385440","408117","427176","442141","452582","459069","463475","468440","476086","488677","506506","527736","549870","571792","590431","608913","639559","699528","800211","945870","1129675","1335479","1540152","1726179","1888200","2028902","2148309","",
"Romania","ROU","Urban population","SP.URB.TOTL","6296818","6474669","6646237","6820612","6997996","7174333","7368164","7586123","7786878","7968040","8164758","8352002","8535661","8713690","8900706","9120255","9340263","9560064","9801109","10019804","10247190","10486040","10693684","10890056","11084645","11296022","11511242","11720962","11941563","12160692","12347321","12404523","12360656","12309016","12256584","12197105","12127405","12058033","11998890","11945687","11895672","11697189","11469356","11415407","11378651","11336529","11297334","11159030","11001524","10936933","10898688","10871606","10859702","10827248","",
"Russian Federation","RUS","Urban population","SP.URB.TOTL","64421857","66226377","68060071","69923357","71815164","73731369","75267305","76812479","78366306","79922296","81464683","82992261","84524649","86061054","87600777","89145034","90810675","92479950","94157479","95659612","96960865","98228786","99464693","100677781","102058393","103466989","104825013","106169956","107471421","108424260","108837430","109073667","109115423","108985461","108843023","108694015","108700640","108515155","108329808","107987928","107528804","107067904","106643705","106146861","105590657","105135753","104739535","104529775","104477078","104504805","104919620","105404657","105645319","105976082","",
"Rwanda","RWA","Urban population","SP.URB.TOTL","76269","79516","82671","85828","89287","93173","97647","102652","108146","113914","119920","129047","139070","149815","161505","174279","188180","203308","219799","231338","242697","254310","266203","278812","292985","309112","328435","350391","371313","385895","390748","382924","411556","443626","486347","557152","674430","806628","949550","1104448","1253124","1386621","1507837","1606023","1705212","1818188","1948420","2093349","2252425","2420560","2595614","2777386","2966883","3164234","",
"South Asia","SAS","Urban population","SP.URB.TOTL","95893044","98705467","101955447","105318208","108886274","112592830","116468394","120512236","124726645","129097995","133635609","138497720","144067911","149885628","156083790","162802099","169889495","177352250","185194452","193402034","201935803","210187470","217541853","225081933","232846391","240852921","249112783","257594476","266298231","275202252","284271695","293367398","302271383","311329305","320540917","329887763","339381210","349006890","358745528","368604856","378518244","388986347","400581998","412340145","424230311","436201778","448262792","460425435","472737047","485243911","497995408","511030701","524260519","537909843","",
"Saudi Arabia","SAU","Urban population","SP.URB.TOTL","1272534","1360632","1456604","1574931","1717444","1869636","2032098","2206247","2394392","2599227","2824246","3071452","3342762","3640541","3968349","4304920","4666328","5058992","5488621","5961825","6482774","7054242","7672582","8323482","8986243","9643007","10285641","10836587","11371177","11894500","12411101","12927049","13439895","13884345","14271734","14606929","14873233","15086091","15307396","15621210","16085047","16729362","17526522","18402984","19251133","19993769","20603027","21102315","21527868","21937388","22374774","22847347","23340309","23846953","",
"Sudan","SDN","Urban population","SP.URB.TOTL","808900","870467","936824","1008379","1085576","1168627","1258140","1354665","1458638","1570402","1690759","1819945","1958823","2092877","2187176","2287527","2394030","2506617","2625101","2748939","2877701","3011799","3151964","3346856","3626547","3921681","4230390","4554401","4902961","5288892","5724519","6218902","6771677","7307444","7621020","7906420","8155914","8376481","8580517","8787067","9010798","9254962","9515067","9787703","10066748","10347531","10630603","10917510","11205649","11498063","11793682","12090695","12391631","12702857","",
"Senegal","SEN","Urban population","SP.URB.TOTL","730880","772182","815750","861710","910332","961668","1015836","1072977","1133389","1197377","1265417","1335970","1410821","1489023","1569504","1651312","1729734","1791730","1854999","1921245","1991943","2067519","2147832","2233007","2322974","2417364","2516403","2620166","2727048","2823527","2922989","3025756","3131501","3238827","3345893","3451507","3555109","3657372","3760276","3866663","3978694","4097231","4222101","4352881","4490451","4634451","4785022","4942707","5108471","5283572","5469023","5665163","5872129","6088476","",
"Singapore","SGP","Urban population","SP.URB.TOTL","1646400","1702400","1750200","1795000","1841600","1886900","1934400","1977600","2012000","2042500","2074500","2112900","2152400","2193000","2229800","2262600","2293300","2325300","2353600","2383500","2413900","2532800","2646500","2681100","2732200","2736000","2733400","2774800","2846100","2930900","3047100","3135100","3230700","3313500","3419000","3524500","3670700","3796000","3927200","3958700","4027900","4138000","4176000","4114800","4166700","4265800","4401400","4588600","4839400","4987600","5076700","5183700","5312400","5399200","",
"Solomon Islands","SLB","Urban population","SP.URB.TOTL","6799","7330","7906","8526","9194","9915","10688","11524","12432","13428","14293","14889","15532","16215","16925","17652","18602","19927","21329","22814","24390","26060","27825","29684","31634","33670","35795","37611","39224","40897","42652","44490","46412","48418","50509","52678","54932","57268","59687","62189","65203","68616","72177","75881","79721","83687","87779","92002","96368","100876","105542","110322","115218","120221","",
"Sierra Leone","SLE","Urban population","SP.URB.TOTL","374822","391904","409875","429148","450481","472968","496737","521832","548454","576724","606865","639006","673235","709557","748116","782175","812609","844513","877841","912479","948315","984839","1021935","1060505","1101956","1146900","1192305","1237403","1281473","1318454","1344271","1357233","1359499","1355291","1351112","1352063","1358845","1371178","1392359","1426132","1474830","1540727","1622394","1713184","1803515","1886169","1959006","2023640","2082574","2140095","2199613","2261557","2324828","2389677","",
"El Salvador","SLV","Urban population","SP.URB.TOTL","1063295","1101118","1139370","1179466","1220591","1262036","1303502","1345056","1386806","1429011","1471909","1515544","1575151","1635547","1696287","1756859","1817215","1877235","1936703","1995447","2053348","2110208","2166234","2221774","2277406","2333585","2390269","2447392","2505901","2566872","2631123","2699300","2770725","2876016","2990865","3102030","3208462","3309959","3407320","3459875","3510445","3559098","3605826","3651444","3697155","3743598","3791350","3840499","3891121","3943393","3997429","4053419","4111380","4170434","",
"San Marino","SMR","Urban population","SP.URB.TOTL","7527","7894","8277","8675","9080","9488","9900","10314","10718","11098","11443","12020","12548","13050","13559","14105","14703","15358","16049","16732","17381","17986","18555","19093","19609","20109","20597","21067","21308","21558","21818","22095","22388","22794","23182","23539","23854","24135","24420","24763","25200","25750","26359","26971","27534","27994","28332","28568","28733","28878","29036","29217","29411","29606","",
"Somalia","SOM","Urban population","SP.URB.TOTL","477185","501999","528185","555749","584013","612807","644161","678367","713975","748684","781352","808569","831912","861425","912236","989566","1096771","1236031","1388481","1526528","1629788","1689280","1710876","1707451","1699729","1703225","1723418","1757385","1801099","1842393","1874865","1896302","1910801","1925348","1950669","1994369","2059997","2145251","2244877","2350463","2455429","2558007","2660032","2762640","2867688","2976637","3089423","3205590","3326506","3454312","3590342","3735478","3889749","4052555","",
"Serbia","SRB","Urban population","SP.URB.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3822813","3856152","3902505","3950206","3989140","4012200","4017405","4007030","3984493","3990305","3997794","4011035","4029317","4038921","4049434","4057154","4061021","4064297","4050707","4038084","4025456","3997418","3981594","3966908","",
"Sub-Saharan Africa (developing only)","SSA","Urban population","SP.URB.TOTL","33290811","34828116","36416332","38096154","39869777","41735464","43663745","45694296","47840245","50114204","52467427","55040602","57767287","60622939","63606886","66769194","70130409","73618761","77284747","80912027","84623097","88662077","92889884","97372950","102183523","107355053","112811048","118463270","124329621","130387719","136757969","142920228","149231425","155689954","162041342","168507328","175120477","181971997","188989271","196288881","203911062","212139715","220741890","229549937","238745018","248388333","258454686","268983592","280113634","291715545","303820404","316409586","329495325","343056546","",
"South Sudan","SSD","Urban population","SP.URB.TOTL","258507","263081","267857","272896","278139","283621","289379","295347","301600","308112","314854","321913","329228","336887","344825","353140","361662","370342","379535","389563","400560","412671","425521","449898","492267","536149","581843","629237","677002","722817","765257","801990","833426","855590","852228","862581","889612","931793","984787","1041874","1098008","1151675","1204583","1258363","1315909","1379070","1448113","1521939","1600733","1685046","1774953","1870884","1972430","2077366","",
"Sub-Saharan Africa (all income levels)","SSF","Urban population","SP.URB.TOTL","33355194","34894809","36484000","38164854","39939704","41806868","43736998","45769658","47917539","50192648","52545838","55117656","57841882","60694376","63675065","66834495","70193258","73679589","77344386","80971782","84684580","88727154","92960247","97449609","102268815","107448697","112912384","118571748","124444933","130510032","136887864","143058365","149378351","155846181","162207346","168678908","175297688","182154965","189178132","196483778","204112147","212347137","220955800","229770547","238972508","248622886","258696475","269232806","280370507","291980349","304093462","316691237","329785889","343356346","",
"Small states","SST","Urban population","SP.URB.TOTL","2461893","2555172","2653780","2760915","2874759","2994270","3118327","3240740","3367837","3499307","3635232","3775874","3921872","4065521","4211727","4363856","4522100","4679595","4841691","5011552","5193915","5372984","5564869","5761542","5977625","6204861","6449881","6708864","6977314","7259841","7546945","7831399","8082353","8327267","8574448","8818176","9071157","9319327","9567132","9816402","10066259","10314195","10556455","10801675","11047711","11294814","11546327","11800517","12062588","12330317","12607227","12901519","13197862","13501204","",
"Sao Tome and Principe","STP","Urban population","SP.URB.TOTL","10328","10847","11577","12319","13153","14147","15356","16781","18395","20127","21917","22953","23698","24436","25234","26136","27163","28294","29483","30666","31792","32838","34409","36072","37822","39712","41766","43968","46304","48738","51241","53821","56257","58690","61086","63404","65622","67752","69872","72088","74488","77097","79918","82943","86197","89692","93453","97470","101682","105997","110336","114669","119000","123326","",
"Suriname","SUR","Urban population","SP.URB.TOTL","137119","141139","145135","149166","153114","156550","160200","163936","167338","169837","171069","170880","174234","181512","188556","195862","203668","211859","220386","228992","237504","238442","239536","240955","242941","245642","249133","253322","257956","262693","267268","271595","275731","279750","283787","287943","292207","296527","300935","305449","310073","314833","319703","324565","329276","333092","336530","339678","342614","345457","348279","351104","353909","356677","",
"Slovak Republic","SVK","Urban population","SP.URB.TOTL","1361347","1423197","1471245","1519388","1569094","1619143","1669066","1718790","1768232","1818423","1863258","1914539","1979489","2047898","2119100","2192168","2266922","2343045","2419732","2497145","2571477","2623925","2667930","2711169","2753815","2796439","2837965","2878046","2917651","2956110","2993564","3011210","3008952","3017265","3025916","3031513","3034659","3037037","3037825","3037635","3030239","3020933","3011770","3001728","2993058","2985293","2977317","2970070","2964549","2960369","2948302","2937261","2928907","2920634","",
"Slovenia","SVN","Urban population","SP.URB.TOTL","446954","464004","480036","497639","516254","535928","557347","578934","599472","618383","638279","660081","684387","709382","732814","760012","791790","822198","852339","882958","913487","933056","937974","946935","954871","962666","977870","992898","998815","1002567","1006674","1009852","1008910","1007047","1006439","1007194","1007101","1006304","1004646","1005900","1009419","1011568","1012762","1011537","1010348","1010259","1011642","1015458","1015186","1022547","1025111","1025354","1025617","1025379","",
"Sweden","SWE","Urban population","SP.URB.TOTL","5425627","5511783","5616067","5720204","5834351","5959398","6083367","6194186","6291760","6397326","6517403","6605244","6651027","6688293","6733350","6777603","6808217","6838299","6864113","6885080","6904971","6914338","6918294","6921426","6927719","6939171","6955328","6978575","7010722","7057653","7112392","7170001","7225787","7281393","7346937","7399093","7418835","7425561","7432163","7440437","7454878","7478923","7508835","7542470","7577769","7613645","7666670","7738188","7813274","7894625","7976659","8051674","8126023","8202975","",
"Swaziland","SWZ","Urban population","SP.URB.TOTL","13665","15499","17555","19866","22480","25434","28721","31803","35234","39038","43269","47973","53204","58983","65373","72415","80187","86663","93233","100233","107678","115496","123756","132680","142615","153825","166562","175155","183125","190770","197634","203490","208501","212957","217360","222051","227185","232370","236075","239157","241314","242412","242680","242565","242664","243441","245009","247232","250056","253209","256431","259705","263111","266609","",
"Sint Maarten (Dutch part)","SXM","Urban population","SP.URB.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31240","31084","30519","31189","32566","33791","35318","36936","38272","39464","40459","39133","37850","38486","39088","39689","",
"Seychelles","SYC","Urban population","SP.URB.TOTL","11540","12316","13118","13949","14819","15733","16693","17693","18736","19818","20940","22119","23438","24791","26173","27575","29001","30428","30975","31403","31792","32142","32454","32734","32987","33223","33448","33672","33906","34171","34481","34870","35343","35901","36549","37291","37913","38443","39297","40183","40663","40828","42230","41931","41944","42325","43385","43811","45021","45431","46967","46004","46726","47468","",
"Syrian Arab Republic","SYR","Urban population","SP.URB.TOTL","1690463","1773683","1863178","1957075","2055820","2159657","2268927","2383814","2504624","2631492","2764892","2887289","3009983","3137868","3270736","3408414","3550683","3697740","3851154","4012494","4183241","4363847","4544143","4729046","4917917","5108650","5300784","5494649","5690693","5889800","6092663","6298785","6507863","6721017","6939911","7184032","7442903","7711829","7984285","8250293","8504351","8736953","8953135","9176669","9441995","9770955","10183613","10666678","11171612","11628342","11988732","12313033","12646395","12988837","",
"Turks and Caicos Islands","TCA","Urban population","SP.URB.TOTL","2729","2766","2787","2796","2798","2800","2800","2799","2805","2829","2878","2961","3073","3206","3342","3474","3594","3708","3828","3967","4158","4505","4900","5331","5775","6218","6649","7075","7516","8013","8587","9219","9947","10732","11515","12256","12922","13534","14173","14954","15960","17231","18698","20277","21819","23209","24403","25430","26325","27153","27964","28765","29538","30279","",
"Chad","TCD","Urban population","SP.URB.TOTL","201024","213136","226027","239718","255829","278316","302541","328641","356939","387749","421643","458952","499935","542609","588234","636472","687305","740882","797891","822030","847812","875244","904479","935880","970021","1007109","1047656","1091527","1138451","1187629","1238582","1291350","1346073","1400601","1448388","1498891","1551942","1607456","1666212","1728946","1796120","1868153","1944491","2023797","2103882","2183242","2261309","2338644","2415818","2494186","2576579","2663407","2754657","2850683","",
"Togo","TGO","Urban population","SP.URB.TOTL","159600","174770","191015","209045","230147","255440","286062","322365","363861","408976","450183","472146","492871","512679","532385","552643","573430","594660","617272","642425","671040","703575","740173","780122","821784","864061","906810","950186","994040","1038224","1082838","1127632","1172693","1218521","1265943","1315555","1367680","1422275","1479367","1538920","1600844","1665207","1732263","1801981","1874350","1949324","2026947","2107299","2190643","2277013","2366836","2460123","2557062","2657191","",
"Thailand","THA","Urban population","SP.URB.TOTL","5382714","5577305","5779767","5990238","6208158","6433575","6665740","6904773","7150551","7403423","7703567","8139233","8595055","9068241","9556922","10057371","10570132","11093224","11628252","12175757","12690665","13069959","13448488","13830073","14219477","14618369","15032248","15457131","15880848","16284905","16648901","16922557","17161644","17382558","17608759","17857982","18136075","18436569","18755092","19084071","19570210","20542857","21550273","22574788","23598088","24597920","25565612","26499491","27413306","28329584","29270141","30221660","31176574","32126845","",
"Tajikistan","TJK","Urban population","SP.URB.TOTL","684599","718323","755144","794261","834579","875161","915660","956339","997742","1040657","1076627","1103319","1130822","1158729","1186172","1212779","1238347","1263283","1288140","1314523","1343320","1373379","1404397","1436993","1471828","1509098","1549221","1591428","1633378","1663240","1677015","1684318","1686069","1683466","1677765","1670341","1661272","1650891","1640328","1630931","1638464","1663971","1692544","1723817","1760410","1798939","1839471","1882004","1926705","1973560","2022462","2073514","2127828","2185007","",
"Turkmenistan","TKM","Urban population","SP.URB.TOTL","739576","768150","798002","828745","859830","890927","921766","952465","983322","1014906","1045665","1075176","1105511","1136376","1167452","1198437","1229359","1260319","1291358","1320387","1346902","1373569","1400409","1427725","1455757","1484794","1514584","1544990","1576618","1612464","1653351","1697180","1743161","1789137","1832086","1875977","1921229","1961646","1998320","2032899","2066737","2100046","2132731","2165381","2198702","2233763","2270962","2310334","2351864","2395329","2440426","2487305","2535926","2585976","",
"Timor-Leste","TLS","Urban population","SP.URB.TOTL","50423","52086","54416","56868","59456","62179","64998","67907","70968","74275","77882","81939","86382","90746","94363","96749","97530","96895","95618","94903","95722","98524","103153","109196","115852","122493","128893","135218","141697","148733","156625","164792","173355","181945","189516","195302","198772","200258","200992","202812","207105","214518","224653","236544","248612","258637","269085","279907","291106","302682","314665","338033","354247","370973","",
"Tonga","TON","Urban population","SP.URB.TOTL","10812","11428","12133","12904","13704","14500","15287","15886","16322","16706","17032","17290","17483","17638","17791","17967","18179","18514","18929","19323","19675","19973","20230","20459","20684","20921","21180","21344","21438","21528","21606","21672","21730","21788","21853","21933","22031","22142","22264","22400","22543","22696","22857","23027","23201","23377","23559","23759","23967","24165","24347","24511","24659","24814","",
"Trinidad and Tobago","TTO","Urban population","SP.URB.TOTL","147203","144618","141621","138286","134678","130905","126956","122897","118864","115055","112346","112602","113072","113696","114372","115026","115632","116203","116785","117430","117897","116861","115882","114858","113709","112375","110839","109114","107259","105355","104277","107518","110817","114150","117467","120756","123999","127215","130459","133814","136650","134831","133126","131519","129967","128422","126894","125384","123852","122320","120750","119138","117628","116224","",
"Tunisia","TUN","Urban population","SP.URB.TOTL","1583227","1623262","1670320","1722882","1779667","1839221","1903440","1983238","2064417","2146415","2229322","2307473","2389435","2476597","2570513","2670163","2766889","2872933","2986960","3106105","3228325","3353895","3483023","3615253","3733326","3908906","4095998","4264345","4424940","4546881","4725149","4887442","5056754","5225780","5384270","5506534","5623550","5737443","5847592","5961283","6066319","6173498","6280175","6355035","6449008","6528678","6610075","6690590","6775862","6865812","6955444","7055382","7142680","7234732","",
"Turkey","TUR","Urban population","SP.URB.TOTL","8683416","9051440","9424077","9807573","10202672","10610427","11085217","11603225","12142207","12704821","13294738","13867566","14444241","15043175","15661189","16295739","16877180","17436871","18010888","18604649","19221955","20306507","21617652","22977079","24374292","25792919","27065803","28276098","29496312","30724568","31966426","32933561","33778228","34626167","35484118","36355821","37242511","38142687","39055165","39974822","40899792","41878006","42884158","43894444","44906898","45918273","46928062","47935220","48946266","49969206","51012066","52077658","53155097","54228752","",
"Tuvalu","TUV","Urban population","SP.URB.TOTL","970","1026","1087","1151","1216","1281","1347","1412","1477","1543","1611","1681","1753","1827","1903","1980","2058","2137","2219","2307","2401","2503","2613","2728","2845","2962","3103","3243","3382","3521","3661","3803","3892","3948","4003","4057","4111","4164","4219","4275","4334","4397","4464","4570","4695","4818","4936","5052","5165","5275","5385","5494","5602","5710","",
"Tanzania","TZA","Urban population","SP.URB.TOTL","528508","559535","592622","627753","665006","704477","746248","790594","870016","964017","1068235","1184099","1312407","1453955","1609867","1780931","1968625","2173595","2397999","2561218","2719865","2887705","3066088","3254636","3454002","3663565","3883969","4115475","4360863","4582917","4812552","5058888","5320844","5593962","5872473","6151458","6429421","6707927","6990482","7282693","7589636","7912183","8251249","8679600","9147850","9645918","10176511","10740875","11340651","11974312","12643802","13349200","14092672","14872474","",
"Uganda","UGA","Urban population","SP.URB.TOTL","299835","323496","349410","377740","408456","441512","477414","516040","557484","601263","629483","654863","680413","706369","733470","762228","792919","825541","859888","895851","945500","1012992","1085538","1163618","1248693","1341819","1443838","1555049","1675617","1804800","1942159","2058538","2145264","2234309","2325598","2418991","2514548","2612379","2713835","2820231","2932983","3052461","3178850","3350241","3541679","3743138","3955478","4179110","4414711","4663119","4925427","5201913","5493677","5801051","",
"Ukraine","UKR","Urban population","SP.URB.TOTL","19962479","20539877","21128371","21720462","22307579","22924738","23525988","24111835","24688357","25263000","25818248","26350410","26888271","27425884","27958172","28469503","28968341","29455226","29933093","30391344","30830310","31287683","31693551","32110163","32533314","32933625","33344880","33766182","34209429","34541910","34641542","34734234","34854630","34894325","34741407","34487999","34203211","33912723","33630036","33333798","33019123","32707281","32432088","32238838","32075858","31932581","31801166","31694727","31605915","31547432","31506749","31480533","31492204","31512466","",
"Upper middle income","UMC","Urban population","SP.URB.TOTL","272241642","281776336","293695045","307980213","322657807","332393306","343154892","354098874","365376445","377110439","389253472","401967501","414527489","428019191","442471517","456798582","470579097","484317655","501410064","522132129","543435808","565648743","589061178","611463857","634189996","657614480","681869895","706854202","732258201","757652114","782978103","809382303","835493235","861799125","888559436","915721095","943415085","971658381","1000290480","1029097309","1058192426","1089364594","1121909271","1154710806","1187849014","1221256750","1254269778","1286818043","1319727958","1353109035","1386764820","1420719637","1454631227","1488334902","",
"Uruguay","URY","Urban population","SP.URB.TOTL","2037142","2069349","2100967","2131926","2162143","2191557","2220352","2248321","2274293","2296667","2314525","2327204","2335504","2341667","2348878","2360167","2381434","2406206","2433572","2461874","2489863","2517307","2544720","2571963","2599111","2626212","2653929","2681732","2709566","2737856","2767008","2796944","2827424","2858174","2888955","2919421","2949944","2981007","3010239","3035669","3056104","3070701","3080233","3086913","3093747","3103001","3115518","3130703","3147897","3165828","3183623","3201184","3218802","3236130","",
"United States","USA","Urban population","SP.URB.TOTL","126462473","129276215","131988693","134615404","137215986","139663053","142008703","144288757","146463196","148629124","150922373","152865492","154531732","156034954","157488501","159070594","160611122","162256678","164005080","165847531","167551171","169552427","171528659","173459636","175321738","177239105","179244877","181215212","183232441","185333919","187966119","191509147","195199459","198806845","202278113","205718394","209146726","212694273","216206090","219721677","223069137","225792302","228400290","230876596","233532722","236200507","238999326","241795278","244607104","247276259","249849035","252194927","254576668","256940036","",
"Uzbekistan","UZB","Urban population","SP.URB.TOTL","2908008","3037337","3174406","3317263","3463492","3611301","3759666","3909166","4061554","4219404","4395765","4594589","4802772","5018563","5239850","5464752","5692629","5924123","6160293","6367090","6536054","6708441","6883802","7061848","7242080","7424099","7607216","7791130","7977002","8134670","8239277","8344763","8468923","8588318","8682276","8758554","8844080","8953936","9066746","9132428","9226398","9306248","9382680","9453894","9524806","9597009","9675098","9780489","9912282","10061517","10337018","10612941","10773010","10952419","",
"St. Vincent and the Grenadines","VCT","Urban population","SP.URB.TOTL","21000","21681","22342","22989","23635","24289","24954","25628","26316","27023","27755","28513","29299","30107","30933","31768","32613","33465","34325","35188","36052","36911","37767","38619","39474","40330","41193","42057","42911","43735","44518","45226","45691","46117","46518","46903","47274","47628","47984","48355","48754","49187","49652","50137","50626","51104","51571","52029","52473","52907","53330","53738","54134","54520","",
"Venezuela, RB","VEN","Urban population","SP.URB.TOTL","4670439","4949925","5224811","5508415","5799373","6096148","6398556","6707252","7025463","7356924","7705644","8071758","8445389","8830975","9234395","9655056","10094541","10551006","11018496","11488275","11954110","12411631","12853384","13289944","13734105","14191666","14664868","15150802","15645604","16142933","16638324","17125537","17608380","18089273","18570335","19052265","19535350","20018352","20502276","20987076","21473765","21961346","22404549","22825379","23247051","23669256","24092481","24515882","24939061","25361160","25781432","26199505","26615123","27028405","",
"Virgin Islands (U.S.)","VIR","Urban population","SP.URB.TOTL","18073","19732","21504","23454","25586","27843","30550","33464","36658","40070","43843","50253","54675","61379","66755","70730","73236","71887","75147","76059","77743","79413","83529","86026","90195","90180","90543","90870","90295","89671","91160","92529","93935","95289","96514","97506","98275","99008","99647","100156","100585","100597","100672","100790","100891","101029","101088","101035","100921","100752","100522","100241","99923","99567","",
"Vietnam","VNM","Urban population","SP.URB.TOTL","5107221","5325183","5551744","5788409","6035887","6295976","6569593","6857769","7161648","7481962","7819407","8043651","8276649","8517951","8766628","9020995","9281030","9544985","9811931","10081065","10335639","10566271","10787686","11010899","11248786","11515169","11823866","12157340","12495708","12883549","13371683","13868745","14374521","14901834","15439741","15973642","16518051","17071267","17638665","18243036","18921756","19605719","20291118","20995815","21730021","22477771","23234329","24006382","24794424","25599320","26420525","27255874","28112602","28984049","",
"Vanuatu","VUT","Urban population","SP.URB.TOTL","6627","6954","7299","7661","8034","8416","8804","9201","9614","10052","10524","11032","11575","12150","12752","13379","14031","14707","15401","16175","17044","17929","18832","19762","20729","21743","22807","23922","25102","26335","27442","28645","29938","31282","32625","33923","35158","36341","37526","38775","40108","41554","43125","44806","46561","48364","50212","52112","54062","56060","58104","60188","62310","64475","",
"West Bank and Gaza","PSE","Urban population","SP.URB.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1339452","1411345","1486950","1566383","1649878","1737611","1829843","1926689","1985912","2043664","2103044","2164070","2226847","2291359","2357720","2425915","2496025","2568140","2650903","2736643","2825399","2919998","3018057","3118790","",
"World","WLD","Urban population","SP.URB.TOTL","1014575686","1044055405","1075834551","1110521432","1146064237","1176887874","1208284400","1240196634","1272281908","1306393905","1340452199","1375387272","1411320590","1448039306","1487080661","1524166362","1561590926","1599661404","1641903588","1688170249","1735446622","1784635840","1833744307","1882062915","1931290545","1981966067","2034641396","2088401120","2144099159","2199450911","2256261574","2312634438","2366873696","2423066666","2479096343","2536976689","2594094643","2651964473","2710495441","2769550662","2829390916","2893498888","2961284364","3029756160","3099395295","3170139651","3241211838","3312897277","3386357634","3460248314","3535106946","3611371096","3686069204","3762539669","",
