"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Lao PDR","LAO","Rural population","SP.RUR.TOTL","1951297","1995078","2039987","2086134","2133595","2182465","2232291","2277670","2324441","2373951","2426726","2484066","2544870","2606114","2662693","2708961","2743008","2767423","2788025","2813102","2848557","2896286","2954503","3021527","3094205","3170023","3248225","3329469","3413520","3500286","3589293","3680276","3772193","3863057","3950385","4024908","4077337","4122230","4158690","4186012","4204098","4212413","4211946","4207222","4203551","4204820","4213408","4228056","4245882","4263158","4277261","4287634","4295331","4300875","",
"Lebanon","LBN","Rural population","SP.RUR.TOTL","1040667","1043452","1044424","1042612","1036793","1026613","1011400","992036","970592","949847","931023","916480","904345","891167","873734","850545","821420","788148","752835","718232","685922","656580","629405","603435","577375","550789","523303","495797","469672","461368","456270","454929","456635","459584","461338","460471","456287","449712","443124","445569","452953","466203","484064","503774","521544","534878","542494","545545","546619","549467","556398","556439","556385","556279","",
"Liberia","LBR","Rural population","SP.RUR.TOTL","911577","924034","936576","949325","962407","975962","989992","1004462","1019332","1034615","1050244","1066172","1082394","1099054","1116196","1133838","1151239","1168188","1185674","1205122","1226983","1252351","1279362","1302576","1301893","1266320","1214748","1151536","1080981","1008373","937421","867745","912517","962867","1030149","1123989","1253538","1341025","1441583","1535712","1609930","1659129","1688348","1707044","1729070","1764017","1814383","1875903","1943306","2008511","2066031","2114589","2156356","2193372","",
"Libya","LBY","Rural population","SP.RUR.TOTL","1038144","1061665","1086386","1112160","1138811","1135397","1125335","1111151","1092792","1070655","1044654","1015146","982241","946547","943382","942277","939655","935753","930923","925801","920583","915585","910009","902792","892462","917879","944192","968261","990723","1012436","1034154","1056005","1077703","1099121","1119869","1139713","1158643","1176426","1193151","1209115","1224375","1238892","1252642","1265909","1279056","1292318","1305956","1319766","1332624","1343226","1350560","1354185","1354756","1353792","",
"St. Lucia","LCA","Rural population","SP.RUR.TOTL","70608","71189","71888","72687","73560","74481","75458","76483","77502","78443","79260","79925","80462","80943","81468","82108","82891","83796","84770","85744","86671","87528","88334","89152","90061","91117","92343","93704","95110","96444","97626","98711","100249","101711","103187","104744","106411","108163","109950","111698","113358","115064","118033","120975","124012","127223","130659","134275","137961","141539","144667","146196","147499","148627","",
"Latin America & Caribbean (all income levels)","LCN","Rural population","SP.RUR.TOTL","111461876","112836196","114191632","115516654","116766022","118041851","119227383","120328096","121349856","122321743","123258422","124123880","124945698","125776343","126565191","127281740","127935567","128514082","129019073","129454529","129796220","130094263","130404688","130689063","130908540","131061195","131177394","131247601","131259277","131240315","131202239","131226560","131269272","131284957","131234847","131138085","131071547","130868230","130605817","130300943","129904360","129877049","129887314","129855496","129758259","129619818","129432116","129202370","128942848","128678978","128412722","128148931","127901758","127659372","",
"Least developed countries: UN classification","LDC","Rural population","SP.RUR.TOTL","218002815","222534446","227155056","231911921","236844987","241984870","247357425","252863099","258453762","263985514","269417272","274601981","279614441","284606744","289708135","296947608","302479097","308163672","313981303","320023401","325957528","332311050","339479904","346743423","354079332","361523220","369138469","376925308","384920172","393260649","401891377","411065146","420718513","430651035","440901937","451119723","461213973","471152141","481099107","491117067","501233782","511169909","521007115","530770840","540462168","550002279","559434150","568776000","577961048","587210053","596575749","606105295","615732879","625441024","",
"Low income","LIC","Rural population","SP.RUR.TOTL","208812263","213217843","217686002","222267764","227045234","232052991","237316636","242731370","248116740","253349093","258445775","263574759","268526182","273427892","278359340","285390788","290741168","296182475","301716241","307437572","313099140","319086953","325854761","332762925","339868023","347141260","354668180","362439567","370429201","378696377","387138176","395979033","405207542","414635461","424130316","433610299","443001735","452248779","461497584","470780274","480087814","489203465","498203704","507160664","516028031","524739617","533317114","541785167","550105789","558540249","567163851","576007164","585038262","594199356","",
"Liechtenstein","LIE","Rural population","SP.RUR.TOTL","13131","13462","13821","14197","14594","15016","15466","15938","16420","16891","17342","17736","18087","18423","18770","19141","19544","19970","20396","20794","21142","21452","21730","21976","22212","22456","22712","22977","23257","23557","23879","24217","24573","24950","25341","25744","26190","26679","27167","27639","28086","28466","28780","29071","29349","29620","29884","30143","30396","30646","30896","31144","31390","31634","",
"Sri Lanka","LKA","Rural population","SP.RUR.TOTL","8269988","8480925","8693484","8791949","9020379","9196233","9380895","9553861","9744459","9908805","10072018","10163421","10299732","10502909","10676882","10866574","11064132","11265275","11485670","11734187","11977661","12074174","12359819","12541421","12694757","12891111","13124959","13327295","13513246","13699251","13855995","14063453","14195045","14376373","14578302","14780115","14945307","15136634","15315159","15539215","15579018","15332525","15436130","15644018","15860126","16033040","16210085","16360441","16508191","16700902","16869164","17048095","16608586","16734611","",
"Lower middle income","LMC","Rural population","SP.RUR.TOTL","689318557","702370745","715523733","728923673","742778920","756892007","771374777","786172395","801344619","816874726","832758353","848885501","864754241","880886528","897393528","914321876","931671581","949500160","967681055","986283938","1005083193","1023589134","1042943938","1062226616","1081445600","1100755798","1120195809","1139649117","1158970382","1178203493","1197624846","1217090465","1236321623","1255269240","1274055612","1292669102","1311096649","1329272463","1347111685","1364600618","1381428327","1397839436","1413337894","1428626305","1443636325","1458286482","1472632148","1486657483","1500420752","1514009473","1527487755","1540771060","1552922559","1565280749","",
"Low & middle income","LMY","Rural population","SP.RUR.TOTL","1688641787","1700088375","1721688616","1752592164","1783349397","1820414646","1860626188","1900287752","1940861319","1982875446","2025708918","2068963494","2110279358","2150056647","2188001691","2226462436","2262609413","2297958027","2330488843","2360319105","2389421361","2418377175","2450018948","2482834787","2514388185","2546376529","2579597214","2613840694","2647905360","2681110746","2713514719","2744006370","2772871799","2800605135","2827616248","2853776963","2879145731","2903630189","2926845341","2948614859","2968506591","2984174533","2996511895","3007590370","3017560072","3026533341","3034922458","3042415725","3049141526","3055710836","3061943371","3068027917","3073540368","3079801495","",
"Lesotho","LSO","Rural population","SP.RUR.TOTL","821510","831949","842542","853164","863648","873840","884496","898877","913561","928421","943385","958296","973409","989273","1006251","1024735","1045889","1072576","1100523","1129083","1157705","1186380","1215067","1243205","1270102","1295354","1317109","1331825","1345314","1359172","1374406","1391415","1409546","1427535","1443596","1456463","1466574","1476494","1483919","1489386","1493370","1495946","1497133","1497417","1497324","1497363","1497611","1500223","1503328","1507150","1511653","1517002","1523067","1529482","",
"Lithuania","LTU","Rural population","SP.RUR.TOTL","1682134","1681622","1676921","1668810","1660120","1650640","1640440","1629241","1616181","1599338","1583816","1566663","1543567","1518073","1491226","1463127","1434155","1404686","1374043","1346871","1325756","1306374","1288491","1271886","1255379","1239243","1224239","1210036","1195932","1192151","1198728","1202992","1203869","1200385","1194240","1187261","1180429","1173860","1167517","1161377","1155337","1148181","1142134","1136002","1126390","1108561","1088684","1073533","1060278","1048760","1029629","1009210","997797","988704","",
"Luxembourg","LUX","Rural population","SP.RUR.TOTL","95585","95285","94804","94141","93543","92959","91981","90646","89252","88081","86916","85893","84820","83663","82666","81492","79841","77959","76112","74338","72677","71423","71274","71088","70956","70888","71000","71258","71568","72060","72754","73027","72443","72114","70584","69903","71143","72233","72653","71252","68866","66922","65592","64389","63322","62340","61400","60436","59615","58848","58061","57505","57093","56667","",
"Latvia","LVA","Rural population","SP.RUR.TOTL","999681","997488","993516","989320","984866","978152","967696","957354","948617","938535","926845","916502","907433","898564","889963","880351","869146","857673","845721","834833","826475","820323","816982","814647","812604","810798","811634","815633","819593","821422","818919","816352","814314","799772","783926","776580","770339","763915","760337","759695","756030","749063","742721","736722","726462","716416","710606","706304","700357","690388","677678","666934","660177","654833","",
"Macao SAR, China","MAC","Rural population","SP.RUR.TOTL","8077","8182","8045","7976","7940","7910","7883","7854","7790","7661","7450","7088","6619","6137","5667","5235","4832","4463","4136","3865","3647","3393","2899","2489","2145","1845","1589","1368","1172","1004","853","720","608","512","427","359","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"St. Martin (French part)","MAF","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Rural population","SP.RUR.TOTL","8709246","8900385","9082537","9257940","9430148","9602190","9774611","9946398","10114903","10276459","10428894","10571473","10685650","10793995","10902630","11015482","11132730","11253840","11378762","11507489","11639657","11775626","11913490","12050455","12180899","12301881","12411352","12509511","12595721","12670960","12734507","12785913","12824720","12852231","12868499","12962531","13067840","13166801","13256589","13333889","13397579","13447823","13486195","13516200","13541406","13518492","13483265","13446597","13414415","13394189","13389781","13403725","13432208","13467325","",
"Monaco","MCO","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Moldova","MDA","Rural population","SP.RUR.TOTL","1948093","1974173","1997281","2017458","2033259","2046260","2055718","2061713","2064304","2065706","2068529","2072696","2076485","2078641","2077790","2074061","2066227","2055783","2042733","2032321","2025054","2018447","2012896","2007285","2000952","1992917","1983117","1971668","1958004","1956231","1967676","1976447","1981533","1982879","1980464","1973749","1973248","1969582","1972402","1972955","1972550","1971739","1970765","1968800","1967502","1966280","1964372","1963366","1963167","1963364","1963185","1963012","1962826","1961756","",
"Madagascar","MDG","Rural population","SP.RUR.TOTL","4556696","4650538","4747340","4847021","4949565","5055047","5163685","5278381","5396898","5520328","5649043","5778343","5912028","6050136","6192270","6338333","6492812","6651441","6811756","6970740","7126311","7277708","7426254","7575268","7729313","7891767","8063482","8243854","8431676","8625919","8824903","9028524","9237046","9451162","9709922","9982312","10265106","10557640","10858110","11164293","11474661","11788628","12106341","12427635","12752144","13020200","13286538","13551387","13815240","14080952","14349048","14619840","14893226","15168915","",
"Maldives","MDV","Rural population","SP.RUR.TOTL","79020","81064","83217","85426","87621","89765","91938","94048","95968","98109","100574","102554","104743","106993","109084","110876","112309","113448","115027","117354","119981","122935","126143","129532","132991","136752","141398","146111","150828","155470","160081","164750","169273","173692","178066","182161","185468","188725","191882","194884","197178","197647","197801","197715","197470","197144","196733","196339","195986","195693","195469","195331","195271","195228","",
"Middle East & North Africa (all income levels)","MEA","Rural population","SP.RUR.TOTL","69274290","70338488","71435481","72523923","73602026","74649470","75753628","76974260","78156688","79316388","80440046","81547435","82613756","83696132","84850278","86100185","87432562","88919238","90521509","92232739","94021191","95892887","97846409","99840041","101808345","103805778","105764557","107852178","110014127","112087922","114703393","116607737","118121729","119551905","120939945","122442349","123906477","125313105","126608815","127846265","129059350","130253746","131430065","132598434","133811354","135041743","136322996","137716126","139165696","140603218","141986075","143342679","144681552","146003334","",
"Mexico","MEX","Rural population","SP.RUR.TOTL","19047249","19334601","19616005","19892303","20164512","20433756","20696571","20953066","21204045","21453939","21714009","21988432","22258296","22518426","22760725","22980814","23178175","23353754","23498733","23606503","23681528","23825864","23936466","24022357","24098700","24175326","24252675","24329722","24408824","24491911","24601669","24770944","24944622","25114981","25270257","25404970","25593164","25802093","25989243","26151146","26257170","26287566","26291374","26277134","26254853","26234584","26216247","26199276","26181672","26163685","26141310","26118625","26094596","26067811","",
"Marshall Islands","MHL","Rural population","SP.RUR.TOTL","9447","9489","9582","9703","9818","9910","9968","10003","9818","9642","9486","9354","9230","9092","9546","10070","10575","11069","11576","12129","12753","13132","13462","13820","14197","14588","14991","15397","15764","16166","16529","16778","16924","16986","16996","16976","16931","16861","16765","16645","16505","16347","16177","16001","15830","15669","15523","15389","15267","15146","15024","14899","14773","14654","",
"Middle income","MIC","Rural population","SP.RUR.TOTL","1479829524","1486870532","1504002614","1530324400","1556304163","1588361655","1623309552","1657556382","1692744579","1729526353","1767263143","1805388735","1841753176","1876628755","1909642351","1941071648","1971868245","2001775552","2028772602","2052881533","2076322221","2099290222","2124164187","2150071862","2174520162","2199235269","2224929034","2251401127","2277476159","2302414369","2326376543","2348027337","2367664257","2385969674","2403485932","2420166664","2436143996","2451381410","2465347757","2477834585","2488418777","2494971068","2498308191","2500429706","2501532041","2501793724","2501605344","2500630558","2499035737","2497170587","2494779520","2492020753","2488502106","2485602139","",
"Macedonia, FYR","MKD","Rural population","SP.RUR.TOTL","970658","966248","960785","954914","948520","941634","934279","926462","917658","907342","895162","884301","881939","879077","876881","876118","877111","879441","881941","883165","882101","879154","876188","871915","867607","864144","861945","860615","858893","855124","848319","837330","821866","805631","791596","794929","802329","813166","826083","839083","850649","860340","868568","875608","882034","887704","892608","896599","899763","902253","904121","905472","906261","906478","",
"Mali","MLI","Rural population","SP.RUR.TOTL","4534693","4566528","4598212","4630102","4662732","4696732","4731957","4768679","4807681","4850252","4897149","4948830","5004903","5064170","5124740","5185446","5245334","5303696","5362121","5423885","5490304","5563128","5640969","5718704","5789464","5849146","5895487","5933659","5979039","6034208","6106687","6199404","6309804","6433596","6563537","6694988","6826702","6961003","7095077","7218981","7351088","7491643","7638976","7792444","7950607","8112891","8278822","8448291","8618330","8786424","8951574","9112964","9271748","9431478","",
"Malta","MLT","Rural population","SP.RUR.TOTL","32234","32301","32364","32423","32491","32438","32264","32083","31769","31373","31176","31154","31104","31051","31003","31207","31339","31434","31738","32033","32345","32555","33232","33677","33654","34224","34530","34352","34222","34143","34068","33995","33919","33834","33722","33539","32867","31925","30983","30026","29106","28923","28094","27263","26456","25664","24825","24029","23355","22744","22114","21509","21011","20576","",
"Myanmar","MMR","Rural population","SP.RUR.TOTL","17355444","17664589","17977554","18298395","18633052","18985642","19357244","19745764","20146704","20554346","20964037","21374352","21785507","22227744","22762865","23310782","23869224","24437913","25016848","25607694","26210122","26825735","27449889","28075137","28683572","29265825","29819147","30344564","30842934","31318241","31773381","32204870","32611977","33001647","33382297","33759415","34138354","34512098","34861531","35158721","35386195","35537285","35621348","35655392","35663240","35663651","35660119","35648890","35636051","35624271","35622228","35632547","35654557","35679814","",
"Middle East & North Africa (developing only)","MNA","Rural population","SP.RUR.TOTL","65366568","66383235","67412177","68449755","69493515","70515402","71608207","72813375","73992621","75143216","76249306","77333307","78374495","79416061","80528783","81712164","82974091","84385855","85909495","87535995","89239111","91025360","92893776","94811772","96716566","98668081","100601608","102610648","104709181","106730796","109298119","111147118","112661449","114017105","115314221","116701226","118112723","119490409","120757684","121941272","123060401","124117617","125121953","126091674","127101279","128135273","129223324","130426201","131694877","132961876","134195875","135422658","136650536","137878697","",
"Montenegro","MNE","Rural population","SP.RUR.TOTL","389086","390672","391725","392322","392568","392551","392294","391802","391059","390075","388817","387292","385504","383537","381442","379272","377063","374791","372292","369369","365908","361861","357288","352419","347546","342883","338476","334210","329806","324937","319365","313224","306971","300333","293499","286651","279807","273002","266270","259721","253377","247307","241452","235760","233452","232780","232060","231304","230515","229689","228834","227938","226962","225916","",
"Mongolia","MNG","Rural population","SP.RUR.TOTL","614592","612071","609524","614419","627676","640867","653798","666589","679393","691463","702686","714233","725938","737622","748943","759710","769846","779496","788689","798648","809616","820351","830766","841230","852241","864078","876928","890301","902759","918967","938468","954001","966017","975540","984021","992648","1001697","1011041","1020713","1030723","1027725","1010889","994297","978107","962478","947590","933320","919588","906195","893057","879822","866529","853711","841331","",
"Northern Mariana Islands","MNP","Rural population","SP.RUR.TOTL","4912","4887","4821","4736","4658","4601","4569","4552","4362","4164","3953","3741","3533","3318","3143","2962","2756","2543","2362","2251","2253","2436","2686","2975","3263","3525","3756","3960","4144","4316","4515","4813","5110","5406","5705","6007","6233","6430","6595","6702","6764","6845","6856","6806","6705","6567","6388","6177","5961","5783","5669","5635","5672","5755","",
"Mozambique","MOZ","Rural population","SP.RUR.TOTL","7282585","7414429","7550425","7691066","7835838","7984821","8138074","8295905","8457936","8623948","8793624","8954183","9105541","9260929","9426244","9604645","9795529","9994064","10192039","10379460","10547646","10690873","10815415","10904135","10933986","10894372","10774175","10590691","10391902","10240884","10175969","10352498","10622210","10949643","11283501","11587438","11851526","12088039","12363790","12650891","12957779","13285824","13628833","13983563","14344378","14707473","15071833","15439279","15809029","16178678","16548198","16917143","17285244","17652461","",
"Mauritania","MRT","Rural population","SP.RUR.TOTL","799264","817688","836283","854971","873676","892333","910843","929108","947042","964594","981605","997991","1013633","1028505","1042441","1055377","1067147","1079264","1091911","1103596","1114231","1123855","1132307","1139413","1144900","1148720","1150716","1151035","1154145","1170726","1187678","1205036","1222765","1240887","1259287","1277984","1296877","1315972","1335264","1354810","1374521","1394501","1414775","1435086","1455146","1474701","1493687","1512103","1529934","1547074","1563529","1579302","1594379","1609010","",
"Mauritius","MUS","Rural population","SP.RUR.TOTL","440598","451771","461509","466857","471114","474398","476764","478307","479096","479254","478816","477841","476298","485328","494671","504488","514678","525140","535763","546409","556889","566585","575460","583459","585234","585978","587767","589159","590480","591759","593973","601736","611050","619687","629793","636613","644552","654086","662415","672335","680434","690412","698888","708741","717461","725799","733931","741079","748517","754985","761138","766846","772583","778054","",
"Malawi","MWI","Rural population","SP.RUR.TOTL","3370374","3445448","3524140","3606156","3691122","3778918","3869355","3958078","4050462","4149139","4255563","4370124","4492156","4620948","4755226","4894012","5039657","5192391","5355863","5517800","5672391","5810738","5937396","6077978","6267251","6526226","6870377","7282794","7708827","8081706","8355036","8509722","8567026","8569871","8580173","8642531","8769520","8947455","9161066","9413442","9667425","9914793","10163285","10418227","10688252","10979055","11292242","11624467","11971385","12325109","12680566","13036418","13393577","13753719","",
"Malaysia","MYS","Rural population","SP.RUR.TOTL","5990319","6133125","6280834","6429242","6572537","6707175","6831423","6946485","7054247","7157868","7259260","7349868","7437134","7521359","7601109","7676150","7746394","7813540","7879270","7946278","8017482","8110021","8206363","8307608","8415106","8529611","8650906","8777689","8905148","9028478","9143063","9247212","9254175","9238188","9213781","9183828","9148318","9106771","9054692","8988531","8905272","8871187","8824122","8766488","8701747","8633268","8560782","8483892","8402298","8316254","8224875","8128722","8033378","7939184","",
"North America","NAC","Rural population","SP.RUR.TOTL","59749395","59956745","60041554","60067937","60063336","59974259","59835549","59698724","59498919","59271021","59321168","59970955","60649118","61276034","61892542","62562849","63185082","63802110","64448790","65125473","65659027","65961285","66215576","66432894","66621623","66819140","67045539","67307197","67575588","67902171","68164977","68058392","67906275","67700013","67423102","67112886","66789631","66457955","66083453","65691741","65407832","65452089","65532428","65576990","65657178","65739071","65825312","65883278","65943856","65966080","65959685","65873271","65798506","65702934","",
"Namibia","NAM","Rural population","SP.RUR.TOTL","494635","504110","514047","524318","534899","545804","556905","568222","580008","592600","606422","622865","640370","658237","675481","691452","706112","719803","732848","745725","758902","772162","786112","801991","821656","846341","876710","911980","950058","988097","1023991","1056817","1084770","1109991","1135063","1161043","1188328","1216110","1242644","1265628","1283529","1295929","1297062","1293569","1288816","1284486","1280824","1277591","1274981","1273216","1272168","1272092","1272806","1274217","",
"New Caledonia","NCL","Rural population","SP.RUR.TOTL","49486","50601","51092","51192","51087","50926","50807","50800","50938","51461","52669","54508","56220","57693","58844","59631","60102","60552","60692","60753","60881","60751","60405","60294","62230","62984","63163","64056","65024","66621","67978","69473","71116","72916","74884","77026","78406","79453","79966","80784","81497","82211","82924","83637","84352","84464","84324","84098","83031","81965","81817","81531","81247","80968","",
"Niger","NER","Rural population","SP.RUR.TOTL","3143820","3227109","3314249","3399259","3486386","3575154","3665464","3753766","3843110","3933430","4024591","4116456","4208901","4302137","4396318","4491573","4587868","4685181","4798187","4922923","5049950","5179537","5312237","5448098","5587371","5730541","5877716","6029771","6189930","6369964","6562287","6767511","6985961","7217718","7462833","7721155","7993443","8279887","8579234","8889943","9211004","9542234","9883396","10235677","10600491","10979467","11372896","11781194","12205188","12645438","13102963","13578036","14071176","14582413","",
"Nigeria","NGA","Rural population","SP.RUR.TOTL","38244504","38930438","39645909","40386035","41146289","41923584","42718025","43534766","44377363","45251710","46162829","47025308","47917070","48860156","49879649","50992325","52207458","53511525","54863227","56208195","57506627","58560922","59549581","60497008","61436085","62393404","63370825","64356649","65339757","66304854","67238121","68487131","69733560","70982153","72238677","73506611","74787068","76084723","77397754","78724757","80066475","81060271","82047309","83034713","84031217","85044100","86070635","87106947","88151286","89207351","90266837","91353660","92463506","93589088","",
"Nicaragua","NIC","Rural population","SP.RUR.TOTL","1072180","1097633","1122828","1146628","1164205","1181916","1199680","1217448","1235242","1253149","1271109","1292160","1326307","1361392","1397424","1434363","1472157","1510649","1549557","1588534","1627250","1665850","1704142","1741741","1778016","1812638","1845167","1875927","1906248","1937934","1972194","2009386","2048836","2089182","2128405","2165064","2198753","2229889","2258528","2284792","2308829","2330751","2350523","2368849","2386400","2403951","2420968","2437582","2454180","2471125","2488703","2507089","2526055","2544923","",
"Netherlands","NLD","Rural population","SP.RUR.TOTL","4623139","4653157","4698192","4740078","4781723","4825313","4865910","4898433","4926402","4960471","4998580","5025388","5033943","5033026","5029686","5031535","5027799","5014415","5001864","4992711","4988512","4971706","4936304","4896872","4858219","4822960","4791802","4764231","4737105","4707697","4682215","4622058","4521389","4418916","4313040","4203458","4093839","3988053","3887534","3790157","3695515","3557438","3373027","3189732","3009850","2834761","2674876","2532774","2400728","2274251","2149866","2030379","1914254","1802925","",
"High income: nonOECD","NOC","Rural population","SP.RUR.TOTL","68635741","68236311","67819415","67363225","66863667","66338378","65487023","64627647","63754661","62877401","62029495","61216016","60399847","59591153","58771710","57977270","57226053","56472181","55735411","55202775","54864485","54455354","54065165","53670763","53330689","52984713","52541916","52078264","51645249","51514292","51662104","51643344","51628711","51718671","51747516","51811152","51780753","51766024","51702339","51650613","51513124","51491332","51520243","51478154","51385838","51316188","51263354","51279222","51342737","51418469","51600262","51732689","51805867","51873412","",
"Norway","NOR","Rural population","SP.RUR.TOTL","1793484","1768874","1722919","1675534","1627578","1579815","1532017","1484675","1437289","1389753","1341169","1318056","1308707","1298447","1287119","1274846","1261514","1247652","1233268","1218456","1203419","1197646","1196662","1195222","1193177","1191357","1190196","1190337","1191327","1190803","1189479","1181991","1171688","1161607","1151241","1143676","1137439","1131729","1135563","1111641","1074194","1057978","1043822","1039417","1043512","1040703","1030522","1024994","1023926","1022966","1021756","1021079","1020527","1019939","",
"Nepal","NPL","Rural population","SP.RUR.TOTL","9212774","9363401","9524853","9693169","9869177","10053642","10246917","10449050","10659434","10877371","11102163","11333454","11554575","11781105","12012675","12249346","12490594","12736578","12987900","13245105","13508682","13779794","14066430","14358970","14654496","14951581","15248330","15546137","15850606","16169527","16507634","16864770","17224852","17595372","17970183","18344186","18715098","19081017","19434326","19766304","20070310","20351209","20665071","20953629","21215773","21451965","21660766","21844210","22010132","22169540","22329979","22494705","22661416","22828106","",
"New Zealand","NZL","Rural population","SP.RUR.TOTL","569279","568025","567559","563832","560592","554829","550673","548852","542008","535289","531054","528062","527958","528859","530357","531095","527914","526440","523456","518332","515870","515265","519115","524941","528179","530154","526550","523085","516544","511178","508061","526607","528554","531043","534529","538778","544088","548856","551306","551756","552538","552428","556738","563808","571187","576596","582580","587565","592096","597825","604285","608666","611754","615942","",
"High income: OECD","OEC","Rural population","SP.RUR.TOTL","252995068","253136820","252662585","251940969","251105703","250058742","248812325","247289920","245479960","244308119","242895604","242187267","241721337","241040978","240605032","240164528","239908387","239775096","239639560","239531597","239323178","238849901","238499334","238200787","237917243","237670731","237253327","237022597","235872419","235593254","235196763","234618372","234111836","233506659","232800859","232055798","231415046","230822019","230149245","229430449","228678405","226780948","224294782","221967912","219796791","217724196","215990751","214444576","213030640","211494591","209917878","208504753","206590087","205130122","",
"OECD members","OED","Rural population","SP.RUR.TOTL","295314012","296028575","296115393","295942304","295651018","295142138","294372091","293291378","291914665","291177750","290210492","290007346","290069798","289911176","289979092","290016291","290268684","290644934","290982607","291310749","291524087","291122511","290610879","290088414","289522743","288948150","288318683","287910875","286552329","286010098","285370573","284923716","284661806","284285931","283785963","283220817","282808576","282460036","282002382","281464195","280827502","278890076","276271582","273784677","271437322","269177453","267242623","265486547","263854827","262100715","260298775","258660892","256519489","254840711","",
"Oman","OMN","Rural population","SP.RUR.TOTL","461252","466180","471123","476026","480779","485393","489888","494388","498991","503873","509120","514640","520500","527214","535285","544989","556098","568212","580810","593366","605331","616713","627057","635499","640988","643135","641354","636148","628821","621083","613589","607057","600545","591835","597170","610420","616917","617842","616407","617168","623360","637025","657227","680684","694183","696162","690667","680287","672241","675820","696180","735292","788600","846396","",
"Other small states","OSS","Rural population","SP.RUR.TOTL","5675488","5758257","5837514","5911890","5984340","6056411","6130434","6211218","6293730","6379016","6467195","6558891","6658024","6768675","6875268","6972034","7057662","7139919","7221500","7309877","7406823","7514971","7632539","7757507","7879322","8001666","8122999","8243845","8359051","8463583","8554069","8641176","8752255","8858834","8960407","9057051","9148796","9239174","9325183","9409386","9488305","9565983","9644530","9720675","9796503","9859577","9927072","9996459","10068688","10141686","10217459","10319044","10406643","10495813","",
"Pakistan","PAK","Rural population","SP.RUR.TOTL","35474301","36171594","36974726","37813225","38682354","39580510","40507873","41466776","42454822","43469721","44511503","45579279","46678474","47792983","48960325","50202477","51520203","52912066","54378771","55921234","57535904","59253432","61103246","63014618","64974084","66970204","69002677","71063825","73124762","75153062","77123732","79016887","80840713","82636430","84462659","86356683","88337239","90381375","92425024","94365998","96144510","97739262","99172066","100498110","101791727","103107943","104460041","105828851","107192468","108518270","109780123","110972471","112104065","113183408","",
"Panama","PAN","Rural population","SP.RUR.TOTL","667464","680610","693590","706725","719903","733100","746233","759262","772223","785159","798848","817609","836578","855666","874742","893724","912520","931203","949696","968064","986135","1003017","1019673","1036164","1052469","1068677","1084740","1100713","1116559","1132331","1146329","1148783","1150667","1152140","1153224","1154054","1154574","1154861","1154703","1154036","1154780","1168840","1182733","1196408","1209780","1222876","1235635","1248010","1260064","1271765","1283115","1293951","1304258","1314050","",
"Peru","PER","Rural population","SP.RUR.TOTL","5282475","5374964","5414807","5453071","5488206","5519798","5546973","5569943","5589073","5605851","5620086","5631718","5644650","5712178","5778651","5844165","5908156","5970827","6030901","6087051","6138809","6185911","6260184","6332180","6401928","6469870","6535849","6599625","6660397","6717806","6770885","6819501","6863512","6903978","6930913","6954116","6974276","6991235","7003462","7009607","7009102","7002388","6989871","6971654","6948519","6921394","6889663","6854625","6818052","6784515","6755324","6731760","6712469","6696605","",
"Philippines","PHL","Rural population","SP.RUR.TOTL","18312185","18863565","19426861","19998451","20571842","21143348","21711287","22277524","22845697","23421857","23996909","24508888","25026691","25549790","26074460","26611332","27211219","27817038","28430415","29054114","29633026","29926011","30203464","30465984","30711056","30940233","31151253","31341418","31503975","31633322","31847821","32671328","33492700","34316164","35148242","35993541","36852329","37722355","38602604","39491354","40413904","41485414","42570287","43662356","44750420","45825954","46887019","47936804","48987564","50056035","51156094","52263231","53372463","54477570","",
"Palau","PLW","Rural population","SP.RUR.TOTL","4161","4246","4323","4392","4450","4499","4535","4559","4579","4599","4625","4662","4707","4749","4774","4772","4739","4682","4619","4576","4569","4531","4507","4500","4491","4468","4448","4479","4506","4541","4588","4647","4715","4788","4862","4930","5104","5304","5501","5688","5759","5506","5239","4968","4699","4439","4198","3975","3769","3580","3407","3249","3105","2975","",
